"Contract_ID","Plan_ID","Segment_ID","Contract_Year","Language_Name","Package_Description","Package_Sort","Category_Description","Service_Description","Service_Sort","Cost_Share"
"H2228","065","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","$100.00"
"H2228","065","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","$100.00"
"H2228","066","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$32.00"
"H2228","066","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$32.00"
"H2228","066","0","2019","English","Package #1","27","Preventive dental","Deductible","81","$100.00"
"H2228","066","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","$100.00"
"H2228","066","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$32.00"
"H2228","066","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$32.00"
"H2228","066","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","$100.00"
"H2228","066","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","$100.00"
"H2228","067","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$39.00"
"H2228","067","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$39.00"
"H2228","067","0","2019","English","Package #1","27","Preventive dental","Deductible","81","$100.00"
"H2228","067","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","$100.00"
"H2228","067","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$39.00"
"H2228","067","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$39.00"
"H2228","067","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","$100.00"
"H2228","067","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","$100.00"
"H2228","068","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$39.00"
"H2228","068","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$39.00"
"H2228","068","0","2019","English","Package #1","27","Preventive dental","Deductible","81","$100.00"
"H2228","068","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","$100.00"
"H2228","068","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$39.00"
"H2228","068","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$39.00"
"H2228","068","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","$100.00"
"H2228","068","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","$100.00"
"H2228","071","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$32.00"
"H2228","071","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$32.00"
"H2228","071","0","2019","English","Package #1","27","Preventive dental","Deductible","81","$100.00"
"H2228","071","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","$100.00"
"H2228","071","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$32.00"
"H2228","071","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$32.00"
"H2228","071","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","$100.00"
"H2228","071","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","$100.00"
"H2256","001","1","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","001","1","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","001","1","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","001","1","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","001","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","001","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","001","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","001","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","001","2","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","001","2","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","001","2","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","001","2","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","001","2","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","001","2","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","001","2","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","001","2","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","001","6","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","001","6","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","001","6","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","001","6","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","001","6","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","001","6","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","001","6","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","001","6","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","015","1","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","015","1","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","015","1","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","015","1","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","015","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","015","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","015","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","015","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","015","2","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","015","2","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","015","2","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","015","2","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","015","2","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","015","2","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","015","2","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","015","2","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","015","6","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","015","6","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","015","6","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","015","6","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","015","6","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","015","6","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","015","6","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","015","6","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","016","1","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","016","1","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","016","1","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","016","1","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","016","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","016","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","016","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","016","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","016","2","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","016","2","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","016","2","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","016","2","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","016","2","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","016","2","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","016","2","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","016","2","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","018","1","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","018","1","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","018","1","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","018","1","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","018","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","018","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","018","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","018","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","018","7","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","018","7","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","018","7","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","018","7","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","018","7","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","018","7","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","018","7","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","018","7","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","018","8","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","018","8","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","018","8","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","018","8","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","018","8","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","018","8","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","018","8","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","018","8","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","019","1","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","019","1","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","019","1","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","019","1","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","019","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","019","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","019","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H2256","019","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H2256","019","7","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$54.00"
"H2256","019","7","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$54.00"
"H2256","019","7","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H2256","019","7","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H2256","019","7","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$54.00"
"H2256","019","7","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$54.00"
"H2256","019","7","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
